ShowID;"Show name";"Model ID";"Model Name";Collection;"Release date";Set
c0425;Duo;849;"Miela & Kattie Gold";"iStripper XXX Classic";2013-02-20;http://g.isbnrs.com/c0425.zip
c0424;Duo;852;"Ariel & Sweet Cat";"iStripper XXX Classic";2013-02-20;http://g.isbnrs.com/c0424.zip
c0423;Duo;851;"Ariel & Kattie Gold";"iStripper XXX Classic";2013-02-13;http://g.isbnrs.com/c0423.zip
c0422;Solo;98;Ariel;"iStripper XXX Classic";2013-02-13;http://g.isbnrs.com/c0422.zip
c0421;Duo;848;"Miela & Ariel";"iStripper XXX Classic";2013-02-06;http://g.isbnrs.com/c0421.zip
c0420;Solo;787;Miela;"iStripper XXX Classic";2013-02-06;http://g.isbnrs.com/c0420.zip
c0419;Solo;837;"Gabrielle Gucci";"iStripper XXX Classic";2013-01-30;http://g.isbnrs.com/c0419.zip
c0418;Duo;843;"Nicole Vice & Gabrielle Gucci";"iStripper XXX Classic";2013-01-30;http://g.isbnrs.com/c0418.zip
c0417;Solo;836;"Nicole Vice";"iStripper XXX Classic";2013-01-23;http://g.isbnrs.com/c0417.zip
c0416;Duo;842;"Blanche Bradburry & Gabrielle Gucci";"iStripper XXX Classic";2013-01-23;http://g.isbnrs.com/c0416.zip
c0415;Duo;841;"Blanche Bradburry & Nicole Vice";"iStripper XXX Classic";2013-01-16;http://g.isbnrs.com/c0415.zip
c0414;Duo;840;"Ema & Gabrielle Gucci";"iStripper XXX Classic";2013-01-16;http://g.isbnrs.com/c0414.zip
c0413;Duo;839;"Ema & Nicole Vice";"iStripper XXX Classic";2013-01-09;http://g.isbnrs.com/c0413.zip
c0412;Solo;835;"Blanche Bradburry";"iStripper XXX Classic";2013-01-09;http://g.isbnrs.com/c0412.zip
c0411;Duo;838;"Ema & Blanche Bradburry";"iStripper XXX Classic";2013-01-02;http://g.isbnrs.com/c0411.zip
c0410;Solo;686;Ema;"iStripper XXX Classic";2013-01-02;http://g.isbnrs.com/c0410.zip
c0409;Solo;812;"Mia Manarote";"iStripper XXX Classic";2012-12-26;http://g.isbnrs.com/c0409.zip
c0408;Duo;824;"Lara Sweet & Mia Manarote";"iStripper XXX Classic";2012-12-26;http://g.isbnrs.com/c0408.zip
c0407;Solo;811;"Lara Sweet";"iStripper XXX Classic";2012-12-19;http://g.isbnrs.com/c0407.zip
c0406;Duo;822;"Pauline Cooper & Lara Sweet";"iStripper XXX Classic";2012-12-19;http://g.isbnrs.com/c0406.zip
c0405;Duo;823;"Pauline Cooper & Mia Manarote";"iStripper XXX Classic";2012-12-12;http://g.isbnrs.com/c0405.zip
c0404;Duo;821;"Heaven & Lara Sweet";"iStripper XXX Classic";2012-12-12;http://g.isbnrs.com/c0404.zip
c0403;Duo;820;"Heaven & Mia Manarote";"iStripper XXX Classic";2012-12-05;http://g.isbnrs.com/c0403.zip
c0402;Solo;747;"Pauline Cooper";"iStripper XXX Classic";2012-12-05;http://g.isbnrs.com/c0402.zip
c0401;Duo;819;"Heaven & Pauline Cooper";"iStripper XXX Classic";2012-11-28;http://g.isbnrs.com/c0401.zip
c0400;Solo;176;Heaven;"iStripper XXX Classic";2012-11-28;http://g.isbnrs.com/c0400.zip
c0399;Solo;810;Vicktoria;"iStripper XXX Classic";2012-11-14;http://g.isbnrs.com/c0399.zip
c0398;Duo;818;"Whitney Conroy & Vicktoria";"iStripper XXX Classic";2012-10-31;http://g.isbnrs.com/c0398.zip
c0397;Solo;809;"Whitney Conroy";"iStripper XXX Classic";2012-10-24;http://g.isbnrs.com/c0397.zip
c0396;Duo;815;"Charlotte Madison & Whitney Conroy";"iStripper XXX Classic";2012-11-07;http://g.isbnrs.com/c0396.zip
c0395;Duo;814;"Charlotte Madison & Vicktoria";"iStripper XXX Classic";2012-11-21;http://g.isbnrs.com/c0395.zip
c0394;Duo;817;"Terra Sweet & Whitney Conroy";"iStripper XXX Classic";2012-11-21;http://g.isbnrs.com/c0394.zip
c0393;Duo;816;"Terra Sweet & Vicktoria";"iStripper XXX Classic";2012-11-14;http://g.isbnrs.com/c0393.zip
c0392;Solo;808;"Terra Sweet";"iStripper XXX Classic";2012-11-07;http://g.isbnrs.com/c0392.zip
c0391;Duo;813;"Charlotte Madison & Terra Sweet";"iStripper XXX Classic";2012-10-31;http://g.isbnrs.com/c0391.zip
c0390;Solo;807;"Charlotte Madison";"iStripper XXX Classic";2012-10-24;http://g.isbnrs.com/c0390.zip
c0389;Solo;798;"Susane Barts";"iStripper XXX Classic";2012-10-10;http://g.isbnrs.com/c0389.zip
c0388;Duo;804;"Jenny Appach & Susane Barts";"iStripper XXX Classic";2012-09-19;http://g.isbnrs.com/c0388.zip
c0387;Solo;797;"Jenny Appach";"iStripper XXX Classic";2012-10-17;http://g.isbnrs.com/c0387.zip
c0386;Duo;803;"Uma & Susane Barts";"iStripper XXX Classic";2012-10-03;http://g.isbnrs.com/c0386.zip
c0385;Duo;802;"Uma & Jenny Appach";"iStripper XXX Classic";2012-09-26;http://g.isbnrs.com/c0385.zip
c0384;Duo;801;"Victoria Puppy & Susane Barts";"iStripper XXX Classic";2012-10-17;http://g.isbnrs.com/c0384.zip
c0383;Duo;800;"Victoria Puppy & Jenny Appach";"iStripper XXX Classic";2012-10-10;http://g.isbnrs.com/c0383.zip
c0382;Solo;795;Uma;"iStripper XXX Classic";2012-10-03;http://g.isbnrs.com/c0382.zip
c0381;Duo;799;"Victoria Puppy & Uma";"iStripper XXX Classic";2012-09-19;http://g.isbnrs.com/c0381.zip
c0380;Solo;796;"Victoria Puppy";"iStripper XXX Classic";2012-09-26;http://g.isbnrs.com/c0380.zip
c0379;Solo;776;"Nikita Bellucci";"iStripper XXX Classic";2012-09-12;http://g.isbnrs.com/c0379.zip
c0378;Duo;794;"Jenna Lovely & Nikita Bellucci";"iStripper XXX Classic";2012-08-29;http://g.isbnrs.com/c0378.zip
c0377;Solo;789;"Jenna Lovely";"iStripper XXX Classic";2012-09-19;http://g.isbnrs.com/c0377.zip
c0376;Duo;791;"Jessie Jazz & Mia Angel";"iStripper XXX Classic";2012-09-06;http://g.isbnrs.com/c0376.zip
c0375;Duo;793;"Mia Angel & Jenna Lovely";"iStripper XXX Classic";2012-09-06;http://g.isbnrs.com/c0375.zip
c0374;Duo;792;"Jessie Jazz & Jenna Lovely";"iStripper XXX Classic";2012-09-12;http://g.isbnrs.com/c0374.zip
c0373;Solo;788;"Mia Angel";"iStripper XXX Classic";2012-09-12;http://g.isbnrs.com/c0373.zip
c0372;Duo;791;"Jessie Jazz & Mia Angel";"iStripper XXX Classic";2012-08-29;http://g.isbnrs.com/c0372.zip
c0371;Solo;790;"Jessie Jazz";"iStripper XXX Classic";2012-09-06;http://g.isbnrs.com/c0371.zip
c0370;Solo;778;"Camelia Lounge";"iStripper XXX Classic";2012-08-29;http://g.isbnrs.com/c0370.zip
c0369;Duo;785;"Anais Hills & Camelia Lounge";"iStripper XXX Classic";2012-08-08;http://g.isbnrs.com/c0369.zip
c0368;Solo;777;"Anais Hills";"iStripper XXX Classic";2012-08-22;http://g.isbnrs.com/c0368.zip
c0367;Duo;784;"Nikita Bellucci & Anais Hills";"iStripper XXX Classic";2012-08-08;http://g.isbnrs.com/c0367.zip
c0366;Duo;782;"Stella Johanssen & Anais Hills";"iStripper XXX Classic";2012-08-22;http://g.isbnrs.com/c0366.zip
c0365;Duo;783;"Nikita Bellucci & Camelia Lounge";"iStripper XXX Classic";2012-08-16;http://g.isbnrs.com/c0365.zip
c0364;Duo;781;"Stella Johanssen & Camelia Lounge";"iStripper XXX Classic";2012-08-16;http://g.isbnrs.com/c0364.zip
c0363;Solo;776;"Nikita Bellucci";"iStripper XXX Classic";2012-08-16;http://g.isbnrs.com/c0363.zip
c0362;Duo;780;"Stella Johanssen & Nikita Bellucci";"iStripper XXX Classic";2012-08-22;http://g.isbnrs.com/c0362.zip
c0361;Solo;779;"Stella Johanssen";"iStripper XXX Classic";2012-08-08;http://g.isbnrs.com/c0361.zip
c0360;Solo;766;"Baby Cindy";"iStripper XXX Classic";2012-07-11;http://g.isbnrs.com/c0360.zip
c0359;Duo;770;"Eileen & Baby Cindy";"iStripper XXX Classic";2012-07-18;http://g.isbnrs.com/c0359.zip
c0358;Solo;699;Eileen;"iStripper XXX Classic";2012-08-01;http://g.isbnrs.com/c0358.zip
c0357;Duo;772;"Anna & Baby Cindy";"iStripper XXX Classic";2012-07-25;http://g.isbnrs.com/c0357.zip
c0356;Duo;771;"Anna & Eileen";"iStripper XXX Classic";2012-08-01;http://g.isbnrs.com/c0356.zip
c0355;Duo;769;"Anksa Kara & Baby Cindy";"iStripper XXX Classic";2012-07-25;http://g.isbnrs.com/c0355.zip
c0354;Duo;768;"Anksa Kara & Eileen";"iStripper XXX Classic";2012-07-18;http://g.isbnrs.com/c0354.zip
c0353;Solo;560;Anna;"iStripper XXX Classic";2012-07-18;http://g.isbnrs.com/c0353.zip
c0352;Duo;773;"Anksa Kara & Anna";"iStripper XXX Classic";2012-08-01;http://g.isbnrs.com/c0352.zip
c0351;Solo;767;"Anksa Kara";"iStripper XXX Classic";2012-07-25;http://g.isbnrs.com/c0351.zip
c0350;Solo;752;"Kenza Suck";"iStripper XXX Classic";2012-06-27;http://g.isbnrs.com/c0350.zip
c0349;Duo;760;"Katia de Lys & Kenza Suck";"iStripper XXX Classic";2012-07-04;http://g.isbnrs.com/c0349.zip
c0348;Solo;624;"Katia de Lys";"iStripper XXX Classic";2012-07-11;http://g.isbnrs.com/c0348.zip
c0347;Duo;759;"Sabrina Sweet & Katia de Lys";"iStripper XXX Classic";2012-06-20;http://g.isbnrs.com/c0347.zip
c0346;Duo;758;"Sabrina Sweet & Kenza Suck";"iStripper XXX Classic";2012-07-11;http://g.isbnrs.com/c0346.zip
c0345;Duo;757;"Ivana Doll & Katia de Lys";"iStripper XXX Classic";2012-07-04;http://g.isbnrs.com/c0345.zip
c0344;Duo;756;"Ivana Doll & Kenza Suck";"iStripper XXX Classic";2012-06-27;http://g.isbnrs.com/c0344.zip
c0343;Solo;754;"Sabrina Sweet";"iStripper XXX Classic";2012-07-04;http://g.isbnrs.com/c0343.zip
c0342;Duo;755;"Ivana Doll & Sabrina Sweet";"iStripper XXX Classic";2012-06-27;http://g.isbnrs.com/c0342.zip
c0341;Solo;753;"Ivana Doll";"iStripper XXX Classic";2012-06-20;http://g.isbnrs.com/c0341.zip
c0340;Solo;749;Timea;"iStripper XXX Classic";2012-06-20;http://g.isbnrs.com/c0340.zip
c0339;Duo;750;"Kirsten Plant & Timea";"iStripper XXX Classic";2012-06-13;http://g.isbnrs.com/c0339.zip
c0338;Solo;613;"Kirsten Plant";"iStripper XXX Classic";2012-06-13;http://g.isbnrs.com/c0338.zip
c0337;Solo;747;"Pauline Cooper";"iStripper XXX Classic";2012-06-13;http://g.isbnrs.com/c0337.zip
c0336;Duo;748;"Leonelle Knoxville & Pauline Cooper";"iStripper XXX Classic";2012-06-06;http://g.isbnrs.com/c0336.zip
c0335;Solo;477;"Leonelle Knoxville";"iStripper XXX Classic";2012-06-06;http://g.isbnrs.com/c0335.zip
c0334;Solo;738;Yenna;"iStripper XXX Classic";2012-05-16;http://g.isbnrs.com/c0334.zip
c0333;Duo;741;"Miss Ruth & Yenna";"iStripper XXX Classic";2012-05-30;http://g.isbnrs.com/c0333.zip
c0332;Solo;737;"Miss Ruth";"iStripper XXX Classic";2012-05-23;http://g.isbnrs.com/c0332.zip
c0331;Duo;744;"Dayzee & Miss Ruth";"iStripper XXX Classic";2012-05-16;http://g.isbnrs.com/c0331.zip
c0330;Duo;743;"Dayzee & Yenna";"iStripper XXX Classic";2012-05-23;http://g.isbnrs.com/c0330.zip
c0329;Duo;740;"Tess Lyndon & Miss Ruth";"iStripper XXX Classic";2012-06-06;http://g.isbnrs.com/c0329.zip
c0328;Duo;739;"Tess Lyndon & Yenna";"iStripper XXX Classic";2012-05-16;http://g.isbnrs.com/c0328.zip
c0327;Solo;742;Dayzee;"iStripper XXX Classic";2012-05-30;http://g.isbnrs.com/c0327.zip
c0326;Duo;745;"Tess Lyndon & Dayzee";"iStripper XXX Classic";2012-05-30;http://g.isbnrs.com/c0326.zip
c0325;Solo;636;"Tess Lyndon";"iStripper XXX Classic";2012-05-23;http://g.isbnrs.com/c0325.zip
c0324;Solo;720;"Barbra Sweet";"iStripper XXX Classic";2012-05-09;http://g.isbnrs.com/c0324.zip
c0323;Duo;727;"Katie Oliwer & Barbra Sweet";"iStripper XXX Classic";2012-04-25;http://g.isbnrs.com/c0323.zip
c0322;Solo;721;"Katie Oliwer";"iStripper XXX Classic";2012-05-02;http://g.isbnrs.com/c0322.zip
c0321;Duo;726;"Victoria Sweet & Katie Oliwer";"iStripper XXX Classic";2012-05-09;http://g.isbnrs.com/c0321.zip
c0320;Duo;724;"Alyssia Loop & Katie Oliwer";"iStripper XXX Classic";2012-05-09;http://g.isbnrs.com/c0320.zip
c0319;Duo;725;"Victoria Sweet & Barbra Sweet";"iStripper XXX Classic";2012-05-02;http://g.isbnrs.com/c0319.zip
c0318;Duo;723;"Alyssia Loop & Barbra Sweet";"iStripper XXX Classic";2012-04-25;http://g.isbnrs.com/c0318.zip
c0317;Solo;719;"Victoria Sweet";"iStripper XXX Classic";2012-04-25;http://g.isbnrs.com/c0317.zip
c0316;Duo;722;"Alyssia Loop & Victoria Sweet";"iStripper XXX Classic";2012-05-02;http://g.isbnrs.com/c0316.zip
c0315;Solo;718;"Alyssia Loop";"iStripper XXX Classic";2012-04-18;http://g.isbnrs.com/c0315.zip
c0314;Solo;703;Promesita;"iStripper XXX Classic";2012-04-18;http://g.isbnrs.com/c0314.zip
c0313;Duo;709;"Bella & Promesita";"iStripper XXX Classic";2012-03-28;http://g.isbnrs.com/c0313.zip
c0312;Solo;544;Bella;"iStripper XXX Classic";2012-04-04;http://g.isbnrs.com/c0312.zip
c0311;Duo;708;"Gia & Promesita";"iStripper XXX Classic";2012-04-11;http://g.isbnrs.com/c0311.zip
c0310;Duo;707;"Gia & Bella";"iStripper XXX Classic";2012-04-04;http://g.isbnrs.com/c0310.zip
c0309;Duo;706;"Lucy White & Promesita";"iStripper XXX Classic";2012-04-04;http://g.isbnrs.com/c0309.zip
c0308;Duo;705;"Bella & Lucy White";"iStripper XXX Classic";2012-04-18;http://g.isbnrs.com/c0308.zip
c0307;Solo;702;Gia;"iStripper XXX Classic";2012-03-28;http://g.isbnrs.com/c0307.zip
c0306;Duo;704;"Lucy White & Gia";"iStripper XXX Classic";2012-04-11;http://g.isbnrs.com/c0306.zip
c0305;Solo;701;"Lucy White";"iStripper XXX Classic";2012-04-11;http://g.isbnrs.com/c0305.zip
c0304;Solo;687;Iwia;"iStripper XXX Classic";2012-03-14;http://g.isbnrs.com/c0304.zip
c0303;Solo;686;Ema;"iStripper XXX Classic";2012-03-21;http://g.isbnrs.com/c0303.zip
c0302;Duo;693;"Ema & Iwia";"iStripper XXX Classic";2012-03-21;http://g.isbnrs.com/c0302.zip
c0301;Duo;692;"Gina Devine & Iwia";"iStripper XXX Classic";2012-03-21;http://g.isbnrs.com/c0301.zip
c0300;Duo;691;"Gina Devine & Ema";"iStripper XXX Classic";2012-03-07;http://g.isbnrs.com/c0300.zip
c0299;Solo;685;"Gina Devine";"iStripper XXX Classic";2012-03-14;http://g.isbnrs.com/c0299.zip
c0298;Duo;690;"Lada Love & Ema";"iStripper XXX Classic";2012-03-14;http://g.isbnrs.com/c0298.zip
c0297;Duo;689;"Lada Love & Iwia";"iStripper XXX Classic";2012-03-07;http://g.isbnrs.com/c0297.zip
c0296;Duo;688;"Lada Love & Gina Devine";"iStripper XXX Classic";2012-03-28;http://g.isbnrs.com/c0296.zip
c0295;Solo;672;"Sera Cage";"iStripper XXX Classic";2012-02-22;http://g.isbnrs.com/c0295.zip
c0294;Duo;677;"Anita Queen & Sera Cage";"iStripper XXX Classic";2012-02-29;http://g.isbnrs.com/c0294.zip
c0293;Solo;671;"Anita Queen";"iStripper XXX Classic";2012-02-29;http://g.isbnrs.com/c0293.zip
c0292;Solo;684;"Lada Love";"iStripper XXX Classic";2012-03-07;http://g.isbnrs.com/c0292.zip
c0291;Duo;674;"Enza & Anita Queen";"iStripper XXX Classic";2012-02-22;http://g.isbnrs.com/c0291.zip
c0290;Solo;670;"Barra Brass";"iStripper XXX Classic";2012-02-22;http://g.isbnrs.com/c0290.zip
c0289;Duo;673;"Enza & Barra Brass";"iStripper XXX Classic";2012-02-29;http://g.isbnrs.com/c0289.zip
c0288;Solo;559;Enza;"iStripper XXX Classic";2012-02-15;http://g.isbnrs.com/c0288.zip
c0287;Solo;657;"Leila Smith";"iStripper XXX Classic";2012-02-15;http://g.isbnrs.com/c0287.zip
c0286;Duo;664;"Victoria Blaze & Leila Smith";"iStripper XXX Classic";2012-02-01;http://g.isbnrs.com/c0286.zip
c0285;Solo;554;"Victoria Blaze";"iStripper XXX Classic";2012-02-08;http://g.isbnrs.com/c0285.zip
c0284;Duo;663;"Ferrara Gomez & Leila Smith";"iStripper XXX Classic";2012-02-08;http://g.isbnrs.com/c0284.zip
c0283;Duo;662;"Ferrara Gomez & Victoria Blaze";"iStripper XXX Classic";2012-01-25;http://g.isbnrs.com/c0283.zip
c0282;Duo;661;"Samantha Jolie & Leila Smith";"iStripper XXX Classic";2012-02-15;http://g.isbnrs.com/c0282.zip
c0281;Duo;660;"Samantha Jolie & Victoria Blaze";"iStripper XXX Classic";2012-02-08;http://g.isbnrs.com/c0281.zip
c0280;Solo;405;"Ferrara Gomez";"iStripper XXX Classic";2012-02-01;http://g.isbnrs.com/c0280.zip
c0279;Duo;659;"Samantha Jolie & Ferrara Gomez";"iStripper XXX Classic";2012-02-01;http://g.isbnrs.com/c0279.zip
c0278;Solo;658;"Samantha Jolie";"iStripper XXX Classic";2012-01-25;http://g.isbnrs.com/c0278.zip
c0277;Solo;648;"Avril Sun";"iStripper XXX Classic";2012-01-25;http://g.isbnrs.com/c0277.zip
c0276;Duo;654;"Sasha Rose & Avril Sun";"iStripper XXX Classic";2012-01-11;http://g.isbnrs.com/c0276.zip
c0275;Solo;647;"Sasha Rose";"iStripper XXX Classic";2012-01-18;http://g.isbnrs.com/c0275.zip
c0274;Duo;653;"Zorah White & Sasha Rose";"iStripper XXX Classic";2012-01-04;http://g.isbnrs.com/c0274.zip
c0273;Duo;652;"Zorah White & Avril Sun";"iStripper XXX Classic";2012-01-04;http://g.isbnrs.com/c0273.zip
c0272;Solo;646;"Zorah White";"iStripper XXX Classic";2012-01-11;http://g.isbnrs.com/c0272.zip
c0271;Duo;651;"Aleska Diamond & Sasha Rose";"iStripper XXX Classic";2012-01-11;http://g.isbnrs.com/c0271.zip
c0270;Duo;650;"Aleska Diamond & Avril Sun";"iStripper XXX Classic";2012-01-18;http://g.isbnrs.com/c0270.zip
c0269;Duo;649;"Aleska Diamond & Zorah White";"iStripper XXX Classic";2012-01-18;http://g.isbnrs.com/c0269.zip
c0268;Solo;455;"Aleska Diamond";"iStripper XXX Classic";2012-01-04;http://g.isbnrs.com/c0268.zip
c0267;Solo;640;"Isabella Clark";"iStripper XXX Classic";2011-12-28;http://g.isbnrs.com/c0267.zip
c0266;Solo;614;Ally;"iStripper XXX Classic";2011-12-28;http://g.isbnrs.com/c0266.zip
c0265;Duo;616;"Ally & Kirsten Plant";"iStripper XXX Classic";2011-12-07;http://g.isbnrs.com/c0265.zip
c0264;Solo;613;"Kirsten Plant";"iStripper XXX Classic";2011-12-21;http://g.isbnrs.com/c0264.zip
c0263;Duo;617;"Ally & Ashley Stillar";"iStripper XXX Classic";2011-12-21;http://g.isbnrs.com/c0263.zip
c0262;Duo;620;"Ashley Stillar & Kirsten Plant";"iStripper XXX Classic";2011-12-14;http://g.isbnrs.com/c0262.zip
c0261;Solo;612;"Ashley Stillar";"iStripper XXX Classic";2011-12-14;http://g.isbnrs.com/c0261.zip
c0260;Duo;615;"Ally & Gessy";"iStripper XXX Classic";2011-12-14;http://g.isbnrs.com/c0260.zip
c0259;Duo;619;"Gessy & Kirsten Plant";"iStripper XXX Classic";2011-11-30;http://g.isbnrs.com/c0259.zip
c0258;Duo;618;"Gessy & Ashley Stillar";"iStripper XXX Classic";2011-12-21;http://g.isbnrs.com/c0258.zip
c0257;Solo;611;Gessy;"iStripper XXX Classic";2011-12-07;http://g.isbnrs.com/c0257.zip
c0256;Duo;598;"Eve Angel & Monica Sweet";"iStripper XXX Classic";2011-12-07;http://g.isbnrs.com/c0256.zip
c0255;Duo;596;"Pussykat & Oldia Paris";"iStripper XXX Classic";2011-11-09;http://g.isbnrs.com/c0255.zip
c0254;Duo;604;"Lou Charmelle & Oldia Paris";"iStripper XXX Classic";2011-11-16;http://g.isbnrs.com/c0254.zip
c0253;Solo;595;"Oldia Paris";"iStripper XXX Classic";2011-11-30;http://g.isbnrs.com/c0253.zip
c0252;Duo;603;"Darla Demonia & Pussykat";"iStripper XXX Classic";2011-12-28;http://g.isbnrs.com/c0252.zip
c0251;Solo;385;Pussykat;"iStripper XXX Classic";2011-11-30;http://g.isbnrs.com/c0251.zip
c0250;Duo;605;"Lou Charmelle & Pussykat";"iStripper XXX Classic";2011-11-23;http://g.isbnrs.com/c0250.zip
c0249;Solo;593;"Darla Demonia";"iStripper XXX Classic";2011-11-23;http://g.isbnrs.com/c0249.zip
c0248;Duo;594;"Lou Charmelle & Darla Demonia";"iStripper XXX Classic";2011-11-09;http://g.isbnrs.com/c0248.zip
c0247;Solo;592;"Lou Charmelle";"iStripper XXX Classic";2011-11-16;http://g.isbnrs.com/c0247.zip
c0246;Solo;43;Nesty;"iStripper XXX Classic";2011-11-09;http://g.isbnrs.com/c0246.zip
c0245;Duo;552;"Nicole Sweet & Nesty";"iStripper XXX Classic";2011-10-19;http://g.isbnrs.com/c0245.zip
c0244;Solo;547;"Nicole Sweet";"iStripper XXX Classic";2011-10-26;http://g.isbnrs.com/c0244.zip
c0243;Duo;551;"Sophie Moon & Nicole Sweet";"iStripper XXX Classic";2011-11-02;http://g.isbnrs.com/c0243.zip
c0242;Duo;550;"Nesty & Sophie Moon";"iStripper XXX Classic";2011-11-23;http://g.isbnrs.com/c0242.zip
c0241;Duo;549;"Nicole Sweet & Cameron Cruz";"iStripper XXX Classic";2011-11-16;http://g.isbnrs.com/c0241.zip
c0240;Duo;548;"Nesty & Cameron Cruz";"iStripper XXX Classic";2011-10-26;http://g.isbnrs.com/c0240.zip
c0239;Solo;472;"Sophie Moon";"iStripper XXX Classic";2011-10-19;http://g.isbnrs.com/c0239.zip
c0238;Duo;546;"Sophie Moon & Cameron Cruz";"iStripper XXX Classic";2011-10-12;http://g.isbnrs.com/c0238.zip
c0237;Solo;545;"Cameron Cruz";"iStripper XXX Classic";2011-11-02;http://g.isbnrs.com/c0237.zip
c0236;Solo;88;"Mia Hilton";"iStripper XXX Classic";2011-10-12;http://g.isbnrs.com/c0236.zip
c0235;Duo;542;"Tiffany & Mia Hilton";"iStripper XXX Classic";2011-09-22;http://g.isbnrs.com/c0235.zip
c0234;Solo;452;Tiffany;"iStripper XXX Classic";2011-10-19;http://g.isbnrs.com/c0234.zip
c0233;Duo;541;"Rihanna Samuel & Mia Hilton";"iStripper XXX Classic";2011-10-26;http://g.isbnrs.com/c0233.zip
c0232;Duo;540;"Rihanna Samuel & Tiffany";"iStripper XXX Classic";2011-10-05;http://g.isbnrs.com/c0232.zip
c0231;Duo;539;"Sunshine & Mia Hilton";"iStripper XXX Classic";2011-09-28;http://g.isbnrs.com/c0231.zip
c0230;Duo;538;"Sunshine & Tiffany";"iStripper XXX Classic";2011-11-02;http://g.isbnrs.com/c0230.zip
c0229;Duo;537;"Rihanna Samuel & Sunshine";"iStripper XXX Classic";2011-09-22;http://g.isbnrs.com/c0229.zip
c0228;solo;536;Sunshine;"iStripper XXX Classic";2011-10-05;http://g.isbnrs.com/c0228.zip
c0227;solo;535;"Rihanna Samuel";"iStripper XXX Classic";2011-09-28;http://g.isbnrs.com/c0227.zip
c0226;Solo;228;Niky;"iStripper XXX Classic";2011-09-14;http://g.isbnrs.com/c0226.zip
c0225;Duo;509;"Benji & Niky";"iStripper XXX Classic";2011-09-07;http://g.isbnrs.com/c0225.zip
c0224;Solo;501;Benji;"iStripper XXX Classic";2011-08-31;http://g.isbnrs.com/c0224.zip
c0223;Duo;508;"Sherry & Niky";"iStripper XXX Classic";2011-10-05;http://g.isbnrs.com/c0223.zip
c0222;Duo;507;"Benji & Sherry";"iStripper XXX Classic";2011-09-14;http://g.isbnrs.com/c0222.zip
c0221;Duo;506;"Carmen Croft & Niky";"iStripper XXX Classic";2011-09-28;http://g.isbnrs.com/c0221.zip
c0220;Duo;505;"Carmen Croft & Benji";"iStripper XXX Classic";2011-10-12;http://g.isbnrs.com/c0220.zip
c0219;Solo;502;Sherry;"iStripper XXX Classic";2011-09-22;http://g.isbnrs.com/c0219.zip
c0218;Duo;504;"Carmen Croft & Sherry";"iStripper XXX Classic";2011-08-31;http://g.isbnrs.com/c0218.zip
c0217;Solo;503;"Carmen Croft";"iStripper XXX Classic";2011-09-07;http://g.isbnrs.com/c0217.zip
c0216;Duo;499;"Faye & Lilly White";"iStripper XXX Classic";2011-09-14;http://g.isbnrs.com/c0216.zip
c0215;Solo;495;"Lilly White";"iStripper XXX Classic";2011-08-24;http://g.isbnrs.com/c0215.zip
c0214;Solo;493;Faye;"iStripper XXX Classic";2011-08-10;http://g.isbnrs.com/c0214.zip
c0213;Duo;498;"Tina Kay & Lilly White";"iStripper XXX Classic";2011-08-03;http://g.isbnrs.com/c0213.zip
c0212;Duo;497;"Tina Kay & Faye";"iStripper XXX Classic";2011-08-31;http://g.isbnrs.com/c0212.zip
c0211;Duo;496;"Danielle Maye & Lilly White";"iStripper XXX Classic";2011-09-07;http://g.isbnrs.com/c0211.zip
c0210;Duo;494;"Danielle Maye & Faye";"iStripper XXX Classic";2011-08-24;http://g.isbnrs.com/c0210.zip
c0209;Duo;492;"Tina Kay & Danielle Maye";"iStripper XXX Classic";2011-08-17;http://g.isbnrs.com/c0209.zip
c0208;Solo;214;"Danielle Maye";"iStripper XXX Classic";2011-07-27;http://g.isbnrs.com/c0208.zip
c0207;Solo;475;Rita;"iStripper XXX Classic";2011-08-17;http://g.isbnrs.com/c0207.zip
c0206;Solo;489;"Emma Pearl";"iStripper XXX Classic";2011-08-10;http://g.isbnrs.com/c0206.zip
c0205;Duo;486;"Wellie & Susan";"iStripper XXX Classic";2011-07-13;http://g.isbnrs.com/c0205.zip
c0204;Duo;485;"Wellie & Leonelle Knoxville";"iStripper XXX Classic";2011-07-20;http://g.isbnrs.com/c0204.zip
c0203;Duo;484;"Wellie & Angelica Kitten";"iStripper XXX Classic";2011-08-10;http://g.isbnrs.com/c0203.zip
c0202;Duo;483;"Susan & Leonelle Knoxville";"iStripper XXX Classic";2011-08-17;http://g.isbnrs.com/c0202.zip
c0201;Solo;477;"Leonelle Knoxville";"iStripper XXX Classic";2011-08-03;http://g.isbnrs.com/c0201.zip
c0200;Duo;478;"Angelica Kitten & Leonelle Knoxville";"iStripper XXX Classic";2011-07-06;http://g.isbnrs.com/c0200.zip
c0199;Solo;133;Susan;"iStripper XXX Classic";2011-07-27;http://g.isbnrs.com/c0199.zip
c0198;Duo;479;"Susan & Angelica Kitten";"iStripper XXX Classic";2011-08-24;http://g.isbnrs.com/c0198.zip
c0197;Solo;300;"Angelica Kitten";"iStripper XXX Classic";2011-07-20;http://g.isbnrs.com/c0197.zip
c0196;Solo;454;Alyssia;"iStripper XXX Classic";2011-06-29;http://g.isbnrs.com/c0196.zip
c0195;Solo;459;Jordan;"iStripper XXX Classic";2011-07-13;http://g.isbnrs.com/c0195.zip
